"workstream_record_id","search_source","query_id","search_date","title","year","doi_or_identifier","source_native_id","citation_anchor","duplicate_group","screening_state","exclusion_reason","evidence_level","final_corpus_id","notes"
"AC0268","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Acetate fluxes in Escherichia coli are determined by the thermodynamic control of the Pta-AckA pathway","2017","10.1038/srep42135","https://openalex.org/W2586660694","","A-CLOSE-DUP-0190","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0269","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Strategies for investigating the plant metabolic network with steady-state metabolic flux analysis: lessons from an Arabidopsis cell culture and other systems","2011","10.1093/jxb/err382","https://openalex.org/W2095733998","","A-CLOSE-DUP-0191","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0270","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Autotrophic and mixotrophic metabolism of an anammox bacterium revealed by in vivo 13C and 2H metabolic network mapping","2020","10.1038/s41396-020-00805-w","https://openalex.org/W3093813477","","A-CLOSE-DUP-0192","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0271","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Interpreting metabolic complexity via isotope-assisted metabolic flux analysis","2023","10.1016/j.tibs.2023.02.001","https://openalex.org/W4322747576","","A-CLOSE-DUP-0193","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0272","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Lysine production from the sugar alcohol mannitol: Design of the cell factory Corynebacterium glutamicum SEA-3 through integrated analysis and engineering of metabolic pathway fluxes","2018","10.1016/j.ymben.2018.04.019","https://openalex.org/W2799543386","","A-CLOSE-DUP-0194","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0273","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","FreeFlux: A Python Package for Time-Efficient Isotopically Nonstationary Metabolic Flux Analysis","2023","10.1021/acssynbio.3c00265","https://openalex.org/W4385719274","","A-CLOSE-DUP-0195","TITLE_ABSTRACT_INCLUDED","","LEVEL_2_SUPPORTING","","Prospective bounded API result."
"AC0274","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Impact of kinetic isotope effects in isotopic studies of metabolic systems","2015","10.1186/s12918-015-0213-8","https://openalex.org/W2129845313","","A-CLOSE-DUP-0196","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0275","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Non-stationary 13C metabolic flux analysis of Chinese hamster ovary cells in batch culture using extracellular labeling highlights metabolic reversibility and compartmentation","2014","10.1186/1752-0509-8-50","https://openalex.org/W2127397696","","A-CLOSE-DUP-0197","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0276","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Deoxyxylulose 5-Phosphate Synthase Controls Flux through the Methylerythritol 4-Phosphate Pathway in Arabidopsis","2014","10.1104/pp.114.245191","https://openalex.org/W2115965743","","A-CLOSE-DUP-0198","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0277","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Photobioreactor design for isotopic non‐stationary <sup>13</sup>C‐metabolic flux analysis (INST <sup>13</sup>C‐MFA) under photoautotrophic conditions","2012","10.1002/bit.24575","https://openalex.org/W2153720780","","A-CLOSE-DUP-0199","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0278","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Daylength variation affects growth, photosynthesis, leaf metabolism, partitioning, and metabolic fluxes","2023","10.1093/plphys/kiad507","https://openalex.org/W4386877824","","A-CLOSE-DUP-0200","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0279","OpenAlex","PHASE2-SEARCH-0058","2026-07-31","Systematic comparison of local approaches for isotopically nonstationary metabolic flux analysis","2023","10.3389/fpls.2023.1178239","https://openalex.org/W4379537764","","A-CLOSE-DUP-0201","TITLE_ABSTRACT_INCLUDED","","LEVEL_2_SUPPORTING","","Prospective bounded API result."
"AC0280","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Metabolic networks in motion: 13C‐based flux analysis","2006","10.1038/msb4100109","https://openalex.org/W2160079005","10.1002/bit.20803","A-CLOSE-DUP-0020","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0281","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Mapping photoautotrophic metabolism with isotopically nonstationary 13C flux analysis","2011","10.1016/j.ymben.2011.08.002","https://openalex.org/W2142111857","10.1002/bit.20803","A-CLOSE-DUP-0202","TITLE_ABSTRACT_INCLUDED","","LEVEL_2_SUPPORTING","","Prospective bounded API result."
"AC0282","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Evaluation of 13C isotopic tracers for metabolic flux analysis in mammalian cells","2009","10.1016/j.jbiotec.2009.07.010","https://openalex.org/W2049759143","10.1002/bit.20803","A-CLOSE-DUP-0016","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0283","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Metabolic flux analysis at ultra short time scale: Isotopically non-stationary 13C labeling experiments","2006","10.1016/j.jbiotec.2006.11.015","https://openalex.org/W2063763893","10.1002/bit.20803","A-CLOSE-DUP-0203","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0284","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Impact of systems biology on metabolic engineering of<i>Saccharomyces cerevisiae</i>","2007","10.1111/j.1567-1364.2007.00302.x","https://openalex.org/W2099735525","10.1002/bit.20803","A-CLOSE-DUP-0204","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0285","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","13C metabolic flux analysis in complex systems","2010","10.1016/j.copbio.2010.08.009","https://openalex.org/W2007892976","10.1002/bit.20803","A-CLOSE-DUP-0069","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0286","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Advances in analysis of microbial metabolic fluxes via <sup>13</sup>C isotopic labeling","2008","10.1002/mas.20191","https://openalex.org/W2122079849","10.1002/bit.20803","A-CLOSE-DUP-0205","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0287","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","The metabolic origins of non-photorespiratory CO2 release during photosynthesis: a metabolic flux analysis","2021","10.1093/plphys/kiab076","https://openalex.org/W3129607641","10.1002/bit.20803","A-CLOSE-DUP-0185","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0288","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","13C metabolic flux analysis: optimal design of isotopic labeling experiments","2013","10.1016/j.copbio.2013.02.003","https://openalex.org/W1986705073","10.1002/bit.20803","A-CLOSE-DUP-0096","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0289","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Metabolic flux analysis in eukaryotes","2010","10.1016/j.copbio.2010.01.011","https://openalex.org/W2007728060","10.1002/bit.20803","A-CLOSE-DUP-0033","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0290","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Isotopically non-stationary metabolic flux analysis: complex yet highly informative","2013","10.1016/j.copbio.2013.03.024","https://openalex.org/W2030933109","10.1002/bit.20803","A-CLOSE-DUP-0206","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0291","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Metabolic Flux Analysis in Plants: From Intelligent Design to Rational Engineering","2008","10.1146/annurev.arplant.58.032806.103822","https://openalex.org/W2104826241","10.1002/bit.20803","A-CLOSE-DUP-0207","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0292","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Rational design of 13C-labeling experiments for metabolic flux analysis in mammalian cells","2012","10.1186/1752-0509-6-43","https://openalex.org/W2008421457","10.1002/bit.20803","A-CLOSE-DUP-0097","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0293","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Collisional fragmentation of central carbon metabolites in LC‐MS/MS increases precision of <sup>13</sup>C metabolic flux analysis","2011","10.1002/bit.24344","https://openalex.org/W2008204246","10.1002/bit.20803","A-CLOSE-DUP-0208","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0294","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Understanding metabolism with flux analysis: From theory to application","2016","10.1016/j.ymben.2016.09.005","https://openalex.org/W2521505040","10.1002/bit.20803","A-CLOSE-DUP-0209","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0295","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Parallel labeling experiments and metabolic flux analysis: Past, present and future methodologies","2012","10.1016/j.ymben.2012.11.010","https://openalex.org/W2012583526","10.1002/bit.20803","A-CLOSE-DUP-0101","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0296","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Systematic identification and elimination of flux bottlenecks in the aldehyde production pathway of Synechococcus elongatus PCC 7942","2020","10.1016/j.ymben.2020.03.007","https://openalex.org/W3014060420","10.1002/bit.20803","A-CLOSE-DUP-0210","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0297","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","An efficient LC-MS method for isomer separation and detection of sugars, phosphorylated sugars, and organic acids","2021","10.1093/jxb/erac062","https://openalex.org/W4212866473","10.1002/bit.20803","A-CLOSE-DUP-0211","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0298","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","The l-Lysine Story: From Metabolic Pathways to Industrial Production","2007","10.1007/7171_2006_089","https://openalex.org/W2192454018","10.1002/bit.20803","A-CLOSE-DUP-0212","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0299","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Computational tools for isotopically instationary 13C labeling experiments under metabolic steady state conditions","2006","10.1016/j.ymben.2006.05.006","https://openalex.org/W1975870669","10.1002/bit.20803","A-CLOSE-DUP-0042","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0300","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Integration of transcriptomics and metabolomics data specifies the metabolic response of Chlamydomonas to rapamycin treatment","2015","10.1111/tpj.12763","https://openalex.org/W2030497958","10.1002/bit.20803","A-CLOSE-DUP-0213","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0301","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","A transient isotopic labeling methodology for 13C metabolic flux analysis of photoautotrophic microorganisms","2007","10.1016/j.phytochem.2007.03.042","https://openalex.org/W1966947548","10.1002/bit.20803","A-CLOSE-DUP-0021","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0302","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Systems biology for industrial strains and fermentation processes—Example: Amino acids","2007","10.1016/j.jbiotec.2007.01.031","https://openalex.org/W2049886183","10.1002/bit.20803","A-CLOSE-DUP-0214","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0303","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Getting to grips with the plant metabolic network","2007","10.1042/bj20071115","https://openalex.org/W2092531880","10.1002/bit.20803","A-CLOSE-DUP-0215","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0304","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Insights into plant metabolic networks from steady-state metabolic flux analysis","2009","10.1016/j.biochi.2009.01.004","https://openalex.org/W1990712597","10.1002/bit.20803","A-CLOSE-DUP-0216","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0305","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Glucose-methanol co-utilization in Pichia pastoris studied by metabolomics and instationary 13C flux analysis","2013","10.1186/1752-0509-7-17","https://openalex.org/W2121264002","10.1002/bit.20803","A-CLOSE-DUP-0217","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0306","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Optimal tracers for parallel labeling experiments and 13C metabolic flux analysis: A new precision and synergy scoring system","2016","10.1016/j.ymben.2016.06.001","https://openalex.org/W2409209783","10.1002/bit.20803","A-CLOSE-DUP-0098","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0307","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","The benefits of being transient: isotope-based metabolic flux analysis at the short time scale","2011","10.1007/s00253-011-3390-4","https://openalex.org/W1965367951","10.1002/bit.20803","A-CLOSE-DUP-0218","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0308","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Flux profiling of photosynthetic carbon metabolism in intact plants","2014","10.1038/nprot.2014.115","https://openalex.org/W1966136694","10.1002/bit.20803","A-CLOSE-DUP-0219","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0309","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Isotopically nonstationary metabolic flux analysis (INST-MFA): putting theory into practice","2018","10.1016/j.copbio.2018.02.013","https://openalex.org/W2806788718","10.1002/bit.20803","A-CLOSE-DUP-0182","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0310","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Flux quantification in central carbon metabolism of Catharanthus roseus hairy roots by 13C labeling and comprehensive bondomer balancing","2007","10.1016/j.phytochem.2007.04.009","https://openalex.org/W2001449103","10.1002/bit.20803","A-CLOSE-DUP-0220","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0311","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Non-stationary 13C metabolic flux analysis of Chinese hamster ovary cells in batch culture using extracellular labeling highlights metabolic reversibility and compartmentation","2014","10.1186/1752-0509-8-50","https://openalex.org/W2127397696","10.1002/bit.20803","A-CLOSE-DUP-0197","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0312","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Stationary versus non-stationary 13C-MFA: A comparison using a consistent dataset","2010","10.1016/j.jbiotec.2010.07.008","https://openalex.org/W2063850761","10.1002/bit.20803","A-CLOSE-DUP-0221","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0313","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","13C labeling experiments at metabolic nonstationary conditions: An exploratory study","2008","10.1186/1471-2105-9-152","https://openalex.org/W1992812133","10.1002/bit.20803","A-CLOSE-DUP-0188","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","P0046","Prospective bounded API result."
"AC0314","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","NMR for microbiology: In vivo and in situ applications","2008","10.1016/j.pnmrs.2008.02.001","https://openalex.org/W2026432174","10.1002/bit.20803","A-CLOSE-DUP-0222","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0315","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","ERROR ANALYSIS AND PROPAGATION IN METABOLOMICS DATA ANALYSIS","2013","10.5936/csbj.201301006","https://openalex.org/W2003535800","10.1002/bit.20803","A-CLOSE-DUP-0223","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0316","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Analysis of metabolic flux using dynamic labelling and metabolic modelling","2013","10.1111/pce.12083","https://openalex.org/W2102578493","10.1002/bit.20803","A-CLOSE-DUP-0224","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0317","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Eukaryotic metabolism: Measuring compartment fluxes","2011","10.1002/biot.201100032","https://openalex.org/W2067157537","10.1002/bit.20803","A-CLOSE-DUP-0047","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0318","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Decoding the dynamics of cellular metabolism and the action of 3-bromopyruvate and 2-deoxyglucose using pulsed stable isotope-resolved metabolomics","2014","10.1186/2049-3002-2-9","https://openalex.org/W2096221337","10.1002/bit.20803","A-CLOSE-DUP-0225","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0319","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Mathematical Modeling: Bridging the Gap between Concept and Realization in Synthetic Biology","2010","10.1155/2010/541609","https://openalex.org/W2118839548","10.1002/bit.20803","A-CLOSE-DUP-0226","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0320","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Reverse engineering the cancer metabolic network using flux analysis to understand drivers of human disease","2017","10.1016/j.ymben.2017.11.013","https://openalex.org/W2771916096","10.1002/bit.20803","A-CLOSE-DUP-0227","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0321","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Metabolic Flux Analysis—Linking Isotope Labeling and Metabolic Fluxes","2020","10.3390/metabo10110447","https://openalex.org/W3096214969","10.1002/bit.20803","A-CLOSE-DUP-0184","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0322","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Isotopically Nonstationary 13C Metabolic Flux Analysis","2013","10.1007/978-1-62703-299-5_18","https://openalex.org/W79864750","10.1002/bit.20803","A-CLOSE-DUP-0228","TITLE_ABSTRACT_INCLUDED","","LEVEL_2_SUPPORTING","","Prospective bounded API result."
"AC0323","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Quantitation of Cellular Metabolic Fluxes of Methionine","2014","10.1021/ac4032093","https://openalex.org/W1992048153","10.1002/bit.20803","A-CLOSE-DUP-0229","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0324","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Non‐stationary <sup>13</sup>C‐metabolic flux ratio analysis","2013","10.1002/bit.25004","https://openalex.org/W2169137285","10.1002/bit.20803","A-CLOSE-DUP-0230","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0325","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","A comprehensive metabolic profile of cultured astrocytes using isotopic transient metabolic flux analysis and 13C-labeled glucose","2011","10.3389/fnene.2011.00005","https://openalex.org/W1985651814","10.1002/bit.20803","A-CLOSE-DUP-0231","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0326","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Toward systematic metabolic engineering based on the analysis of metabolic regulation by the integration of different levels of information","2009","10.1016/j.bej.2009.06.006","https://openalex.org/W2088519255","10.1002/bit.20803","A-CLOSE-DUP-0232","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0327","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","An improved method for extraction of polar and charged metabolites from cyanobacteria","2018","10.1371/journal.pone.0204273","https://openalex.org/W2894642851","10.1002/bit.20803","A-CLOSE-DUP-0233","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0328","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","Stable isotope-assisted metabolomics to detect metabolic flux changes in mammalian cell cultures","2012","10.1016/j.copbio.2012.10.015","https://openalex.org/W2073425430","10.1002/bit.20803","A-CLOSE-DUP-0234","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0329","OpenAlex forward citations","PHASE2-SEARCH-0060","2026-07-31","From fluxes and isotope labeling patterns towards in silico cells","2010","10.1016/j.copbio.2010.01.014","https://openalex.org/W1975566769","10.1002/bit.20803","A-CLOSE-DUP-0235","TITLE_ABSTRACT_EXCLUDED","NO_DIRECT_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0330","Crossref","PHASE2-SEARCH-0059","2026-07-31","FreeFlux: A Python Package for Time-Efficient Isotopically Nonstationary Metabolic Flux Analysis","","10.1021/acssynbio.3c00265.s001","10.1021/acssynbio.3c00265.s001","","A-CLOSE-DUP-0236","TITLE_ABSTRACT_INCLUDED","","LEVEL_2_SUPPORTING","","Prospective bounded API result."
"AC0331","Crossref","PHASE2-SEARCH-0059","2026-07-31","Systematic comparison of local approaches for isotopically nonstationary metabolic flux analysis","2023","10.3389/fpls.2023.1178239","10.3389/fpls.2023.1178239","","A-CLOSE-DUP-0201","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
"AC0332","Crossref","PHASE2-SEARCH-0059","2026-07-31","Isotopically nonstationary 13C flux analysis of Myc-induced metabolic reprogramming in B-cells","2013","10.1016/j.ymben.2012.07.008","10.1016/j.ymben.2012.07.008","","A-CLOSE-DUP-0138","DUPLICATE","DUPLICATE_RECORD_RETURNED_EARLIER_IN_CLOSURE_PASS","LEVEL_3_DISCOVERY_ONLY","","Prospective bounded API result."
