"phase2_record_id","workstream","search_source","query_id","date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_record_id","notes"
"A0049","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","Hybrid optimization for 13C metabolic flux analysis using systems parametrized by compactification","Tae Hoon Yang; Oliver Frick; Elmar Heinzle","2008","10.1186/1752-0509-2-29","https://openalex.org/W2162588510","A-DUP-0044","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0050","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","A 13C isotope labeling method for the measurement of lignin metabolic flux in Arabidopsis stems","Peng Wang; Longyun Guo; Rohit Jaini; Antje Klempien; Rachel M. McCoy; John A. Morgan; Natalia Dudareva; Clint Chapple","2018","10.1186/s13007-018-0318-3","https://openalex.org/W2809685580","A-DUP-0045","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","LEVEL_2_SUPPORTING","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot. Phase 2A.1 closure: unique_record_id=P2UT-0159; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0159; state=OUT_OF_SCOPE_FOR_PHASE2A1; no priority-based inference."
"A0051","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","Biochemical pathways of amino acids in soil: Assessment by position-specific labeling and 13C-PLFA analysis","Carolin Apostel; Michaela A. Dippold; Bruno Glaser; Yakov Kuzyakov","2013","10.1016/j.soilbio.2013.08.005","https://openalex.org/W2107594253","A-DUP-0046","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0052","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","Metabolic flux analysis: a comprehensive review on sample preparation, analytical techniques, data analysis, computational modelling, and main application areas","Bruna de Falco; Francesco Giannino; Fabrizio Cartenì; Stefano Mazzoleni; Dong‐Hyun Kim","2022","10.1039/d2ra03326g","https://openalex.org/W4294934919","A-DUP-0027","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0053","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","13C metabolic flux analysis-guided metabolic engineering of Escherichia coli for improved acetol production from glycerol","Ruilian Yao; Jiawei Li; Lei Feng; Xuehong Zhang; Hongbo Hu","2019","10.1186/s13068-019-1372-4","https://openalex.org/W2914029604","A-DUP-0019","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0054","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","Flux-P: Automating Metabolic Flux Analysis","Birgitta E. Ebert; Anna-Lena Lamprecht; Bernhard Steffen; Lars M. Blank","2012","10.3390/metabo2040872","https://openalex.org/W2070395061","A-DUP-0023","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0055","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","The return of metabolism: biochemistry and physiology of the pentose phosphate pathway","Anna Stincone; Alessandro Prigione; Thorsten Cramer; Mirjam M. C. Wamelink; Kate Campbell; Eric C. Cheung; Viridiana Olín‐Sandoval; Nana‐Maria Grüning; Antje Krüger; Mohammad Tauqeer Alam; Markus A. Keller; Michael Breitenbach; Kevin M. Brindle; Joshua D. Rabinowitz; Markus Ralser","2014","10.1111/brv.12140","https://openalex.org/W1673751863","A-DUP-0024","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0056","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","GC/MS-based 13C metabolic flux analysis resolves the parallel and cyclic photomixotrophic metabolism of Synechocystis sp. PCC 6803 and selected deletion mutants including the Entner-Doudoroff and phosphoketolase pathways","Dennis Schulze; Michael Kohlstedt; Judith Becker; Edern Cahoreau; Lindsay Peyriga; Alexander Makowka; Sarah Hildebrandt; Kirstin Gutekunst; Jean‐Charles Portais; Christoph Wittmann","2022","10.1186/s12934-022-01790-9","https://openalex.org/W4224281643","A-DUP-0047","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0057","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","Dynamic Imaging of Glucose and Lactate Metabolism by 13C-MRS without Hyperpolarization","Jeffrey Brender; Shun Kishimoto; Hellmut Merkle; Galen D. Reed; Ralph E. Hurd; Albert P. Chen; Jan Henrik Ardenkjær‐Larsen; Jeeva Munasinghe; Keita Saito; Tomohiro Seki; Nobu Oshima; Kazutoshi Yamamoto; Peter L. Choyke; John C. Mitchell; Murali C. Krishna","2019","10.1038/s41598-019-38981-1","https://openalex.org/W2918344699","A-DUP-0048","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0058","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","Quantification of Metabolic Rearrangements During Neural Stem Cells Differentiation into Astrocytes by Metabolic Flux Analysis","João V. Sá; Susanne Kleiderman; Catarina Brito; Ursula Sonnewald; Marcel Leist; Ana P. Teixeira; Paula M. Alves","2016","10.1007/s11064-016-1907-z","https://openalex.org/W2342253465","A-DUP-0049","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0059","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","One‐shot 13C15N‐metabolic flux analysis for simultaneous quantification of carbon and nitrogen flux","Khushboo Borah; Martin Beyß; Ye Xu; Jim Barber; Catia Costa; Jane Newcombe; Axel Theorell; Melanie J. Bailey; Dany J. V. Beste; Johnjoe McFadden; Katharina Nöh","2023","10.15252/msb.202211099","https://openalex.org/W4318219817","A-DUP-0050","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0060","A","OpenAlex","PHASE2-SEARCH-0004","2026-07-31","Metabolic Modelling as a Framework for Metabolomics Data Integration and Analysis","Svetlana Volkova; Marta R. A. Matos; Matthias Mattanovich; Igor Marín de Mas","2020","10.3390/metabo10080303","https://openalex.org/W3044317230","A-DUP-0028","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0061","A","PubMed","PHASE2-SEARCH-0005","2026-07-31","Model validation and selection in metabolic flux analysis and flux balance analysis.","Kaste JAM; Shachar-Hill Y","2024","10.1002/btpr.3413","PMID:37997613","A-DUP-0026","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0062","A","PubMed","PHASE2-SEARCH-0005","2026-07-31","BayFlux: A Bayesian method to quantify metabolic Fluxes and their uncertainty at the genome scale.","Backman TWH; Schenk C; Radivojevic T; Ando D; Singh J; Czajka JJ; Costello Z; Keasling JD; Tang Y; Akhmatskaya E; Garcia Martin H","2023","10.1371/journal.pcbi.1011111","PMID:37948450","A-DUP-0051","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0063","A","PubMed","PHASE2-SEARCH-0005","2026-07-31","Validation-based model selection for 13C metabolic flux analysis with uncertain measurement errors.","Sundqvist N; Grankvist N; Watrous J; Mohit J; Nilsson R; Cedersund G","2022","10.1371/journal.pcbi.1009999","PMID:35404953","A-DUP-0052","FULL_TEXT_INCLUDED","","LEVEL_2_SUPPORTING","P0030","Prospective Workstream A screening; API result-rank set preserved in raw snapshot. Phase 2A.1 closure: unique_record_id=P2UT-0174; triage=SUPPORTING; final=FULL_TEXT_INCLUDED. Evidence: Results Section 2 passage after Table 1; Results Sections 2.3-2.5; Figures 4, 6 and 8; Methods Sections 4.1 and 4.5; Discussion passages on MID error dependence, non-identically distributed tracer validation, and Model selection versus model testing."
"A0064","A","PubMed","PHASE2-SEARCH-0005","2026-07-31","A Pareto approach to resolve the conflict between information gain and experimental costs: Multiple-criteria design of carbon labeling experiments.","Nöh K; Niedenführ S; Beyß M; Wiechert W","2018","10.1371/journal.pcbi.1006533","PMID:30379837","A-DUP-0002","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","P0036","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0065","A","PubMed","PHASE2-SEARCH-0005","2026-07-31","A comprehensive evaluation of constraining amino acid biosynthesis in compartmented models for metabolic flux analysis.","Lehnen M; Ebert BE; Blank LM","2017","10.1016/j.meteno.2017.07.001","PMID:29188182","A-DUP-0053","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0066","A","PubMed","PHASE2-SEARCH-0005","2026-07-31","To be certain about the uncertainty: Bayesian statistics for (13) C metabolic flux analysis.","Theorell A; Leweke S; Wiechert W; Nöh K","2017","10.1002/bit.26379","PMID:28695999","A-DUP-0054","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0067","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","Power Analysis and Sample Size Determination in Metabolic Phenotyping","","","10.1021/acs.analchem.6b00188.s001","10.1021/acs.analchem.6b00188.s001","A-DUP-0055","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot. Adjacent sample-size/power lead; supplemental record cannot support a substantive claim. Phase 2A.1 closure: unique_record_id=P2UT-0076; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0076; state=OUT_OF_SCOPE_FOR_PHASE2A1; no priority-based inference."
"A0068","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","13C-Metabolic Flux Analysis and Metabolic Regulation","Yu Matsuoka; Kazuyuki Shimizu","2012","10.5772/35121","10.5772/35121","A-DUP-0056","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0069","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","Investigating E. coli Coculture for Resveratrol Production with 13C Metabolic Flux Analysis","","","10.1021/acs.jafc.9b07628.s001","10.1021/acs.jafc.9b07628.s001","A-DUP-0057","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0070","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","13C Metabolic Flux Analysis","Wolfgang Wiechert","2001","10.1006/mben.2001.0187","10.1006/mben.2001.0187","A-DUP-0058","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","P0001","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0071","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","Discrimination of Microalgal Cellular Metabolic Heterogeneity and 13C Metabolic Flux Analysis via Micro Label-Free Mass Cytometry","","","10.1021/acs.analchem.5c03905.s004","10.1021/acs.analchem.5c03905.s004","A-DUP-0059","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0072","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","Discrimination of Microalgal Cellular Metabolic Heterogeneity and 13C Metabolic Flux Analysis via Micro Label-Free Mass Cytometry","","","10.1021/acs.analchem.5c03905.s001","10.1021/acs.analchem.5c03905.s001","A-DUP-0059","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0073","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","Discrimination of Microalgal Cellular Metabolic Heterogeneity and 13C Metabolic Flux Analysis via Micro Label-Free Mass Cytometry","","","10.1021/acs.analchem.5c03905.s002","10.1021/acs.analchem.5c03905.s002","A-DUP-0059","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0074","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","Discrimination of Microalgal Cellular Metabolic Heterogeneity and 13C Metabolic Flux Analysis via Micro Label-Free Mass Cytometry","","","10.1021/acs.analchem.5c03905.s003","10.1021/acs.analchem.5c03905.s003","A-DUP-0059","DUPLICATE","DUPLICATE_RECORD_RETURNED_BY_EARLIER_PHASE2A_QUERY","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0075","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","13C-Metabolic flux analysis of soybean somatic embryos for identification of metabolic control points in developing seed","Quyen Xuan Truong","","10.31274/etd-180810-3030","10.31274/etd-180810-3030","A-DUP-0060","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0076","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","Parallel labeling experiments with [U-13C]glucose validate E. coli metabolic network model for 13C metabolic flux analysis","Robert W. Leighty; Maciek R. Antoniewicz","2012","10.1016/j.ymben.2012.06.003","10.1016/j.ymben.2012.06.003","A-DUP-0061","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","LEVEL_2_SUPPORTING","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot. Phase 2A.1 closure: unique_record_id=P2UT-0057; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0057; state=DEFERRED_RELEVANT_SUPPORTING; no priority-based inference."
"A0077","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","13C metabolic flux analysis at a genome-scale","Saratram Gopalakrishnan; Costas D. Maranas","2015","10.1016/j.ymben.2015.08.006","10.1016/j.ymben.2015.08.006","A-DUP-0062","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0078","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","CHAPTER 2. Experimental Design: Sample Collection, Sample Size, Power Calculations, Essential Assumptions and Univariate Approaches to Metabolomics Analysis","Martin Grootveld; Victor Ruiz Rodado","2014","10.1039/9781849735162-00035","10.1039/9781849735162-00035","A-DUP-0063","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot. Adjacent metabolomics sample-size/design chapter retained for discovery only. Phase 2A.1 closure: unique_record_id=P2UT-0088; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0088; state=OUT_OF_SCOPE_FOR_PHASE2A1; no priority-based inference."
"A0079","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","An Introduction to 13C Metabolic Flux Analysis","Wolfgang Wiechert","2002","10.1007/978-1-4615-0721-5_10","10.1007/978-1-4615-0721-5_10","A-DUP-0064","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0080","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","Supplemental Information 3: Linear model regression analysis of the correlation of sample size (lacerates) per replicate to host protein","","","10.7717/peerj.20851/supp-3","10.7717/peerj.20851/supp-3","A-DUP-0065","TITLE_ABSTRACT_EXCLUDED","UNRELATED_TO_13C_MFA_EXPERIMENTAL_DESIGN","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0081","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","Rethinking 13C-metabolic flux analysis – The Bayesian way of flux inference","Axel Theorell; Johann F. Jadebeck; Wolfgang Wiechert; Johnjoe McFadden; Katharina Nöh","2024","10.1016/j.ymben.2024.03.005","10.1016/j.ymben.2024.03.005","A-DUP-0066","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0082","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","13C-Metabolic Flux Analysis for Escherichia coli","Yu Matsuoka; Kazuyuki Shimizu","2014","10.1007/978-1-4939-1170-7_16","10.1007/978-1-4939-1170-7_16","A-DUP-0067","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0083","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","GC-MS-Based 13C Metabolic Flux Analysis","Judith Becker; Christoph Wittmann","2014","10.1007/978-1-4939-1170-7_10","10.1007/978-1-4939-1170-7_10","A-DUP-0068","TITLE_ABSTRACT_EXCLUDED","NO_GENERALISABLE_EXPERIMENTAL_DESIGN_METHOD","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot."
"A0084","A","Crossref","PHASE2-SEARCH-0006","2026-07-31","13C metabolic flux analysis: optimal design of isotopic labeling experiments","Maciek R Antoniewicz","2013","10.1016/j.copbio.2013.02.003","10.1016/j.copbio.2013.02.003","A-DUP-0069","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream A screening; API result-rank set preserved in raw snapshot. Secondary isotope-design review retained for primary-source discovery only. Phase 2A.1 closure: unique_record_id=P2UT-0046; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0046; state=DEFERRED_RELEVANT_SUPPORTING; no priority-based inference."
