"unique_record_id","title","authors","year","doi_or_identifier","source_occurrence_ids","source_occurrence_count","original_phase2_screening_state","original_phase2_evidence_level","phase2a1_scoped_disposition","broader_review_relevance","disposition_reason","eligible_for_later_synthesis","current_evidence_depth","full_text_access_status","likely_load_bearing","methodological_family","candidate_gap_affected","evidence_location","notes"
"P2UT-0034","Rank tests in heteroscedastic linear model with nuisance parameters","Jana Jurečková; Radim Navrátil","2013","10.1007/s00184-013-0447-7","C0235","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_UNAVAILABLE","RELEVANT_BUT_FULL_TEXT_UNAVAILABLE","Full text unavailable after bounded publisher, author and recognised-repository checks; no finite-sample, uniform or minimax claim encoded.","conditional_on_full_text","ABSTRACT_LEVEL","NOT_INSPECTED:paywalled_or_inaccessible","POTENTIALLY_LOAD_BEARING","fixed_sample_nuisance_parameter_testing","GAP-01;GAP-03","Publisher-supplied abstract only: ancillary-statistic rank tests in heteroscedastic linear regression, with simulations/application; no theorem inspected.","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0035","Comprehensive assessment of measurement uncertainty in 13C-based metabolic flux experiments","Teresa Mairinger; Wolfhard Wegscheider; David A. Peña; Matthias G. Steiger; Gunda Koellensperger; Jürgen Zanghellini; Stephan Hann","2018","10.1007/s00216-018-1017-7","A0165;ROOT-D0012","2","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","metabolic_model_or_mechanism_analysis","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. Source occurrence evidence levels were mixed (LEVEL_2_SUPPORTING;LEVEL_3_DISCOVERY_ONLY); the canonical occurrence's original level is preserved. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0036","Admissibility and linear sufficiency in linear model with nuisance parameters","Augustyn Markiewicz; Simo Puntanen","2009","10.1007/s00362-009-0256-2","C0244","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0037","Combining flux balance analysis and model checking for metabolic network validation and analysis","Roberto Pagliarini; Mara Sangiovanni; Adriano Peron; Diego di Bernardo","2014","10.1007/s11047-014-9419-8","DCL0032","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_validation_or_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0038","Optimal Bayesian design for model discrimination via classification","Markus Hainy; David J. Price; Olivier Restif; Christopher Drovandi","2022","10.1007/s11222-022-10078-2","C0086","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0039","Robust experiment design via maximin optimization","","","10.1016/0025-5564(88)90097-1","AC0235","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","robust_experimental_design","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0040","Development of a holistic Python package for optimal selection of experimental design criteria in kinetic model discrimination","Maerthe Theresa Tillmann; Federico Galvanin","2023","10.1016/b978-0-443-15274-0.50100-1","C0035","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0041","Optimal input design for model discrimination using Pontryagin’s maximum principle: Application to kinetic model structures","Karel J. Keesman; Eric Walter","2014","10.1016/j.automatica.2014.03.022","C0042","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0042","Sequential experimental design for model discrimination","Marcio Schwaab; José Luiz Monteiro; José Carlos Pinto","2008","10.1016/j.ces.2008.01.032","C0248","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0043","An anticipatory approach to optimal experimental design for model discrimination","Brecht M.R. Donckels; Dirk J.W. De Pauw; Bernard De Baets; Jo Maertens; Peter A. Vanrolleghem","2009","10.1016/j.chemolab.2008.08.002","C0045","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0044","Performance assessment of the anticipatory approach to optimal experimental design for model discrimination","Brecht M.R. Donckels; Dirk J.W. De Pauw; Peter A. Vanrolleghem; Bernard De Baets","2012","10.1016/j.chemolab.2011.06.008","C0047","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0045","Tandem mass spectrometry for measuring stable-isotope labeling","Maciek R. Antoniewicz","2012","10.1016/j.copbio.2012.10.011","A0142","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","secondary_review_or_discovery","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0046","13C metabolic flux analysis: optimal design of isotopic labeling experiments","Maciek R Antoniewicz","2013","10.1016/j.copbio.2013.02.003","A0084","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","isotope_tracer_or_measurement_design","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0047","Parallel labeling experiments for pathway elucidation and 13C metabolic flux analysis","Maciek R. Antoniewicz","2015","10.1016/j.copbio.2015.08.014","A0149;AC0159","2","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","metabolic_model_validation_or_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0048","Isotopically nonstationary metabolic flux analysis (INST-MFA): putting theory into practice","Yi Ern Cheah; Jamey D. Young","2018","10.1016/j.copbio.2018.02.013","A0017;AC0259","2","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","secondary_review_or_discovery","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0049","Bias of the structural quasi-score estimator of a measurement error model under misspecification of the regressor distribution","Hans Schneeweiss; Chi-Lun Cheng","2006","10.1016/j.jmva.2005.03.010","DCL0037","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","model_misspecification_or_diagnostics","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0050","Multi-objective experimental design for 13 C-based metabolic flux analysis","","","10.1016/j.mbs.2015.08.002","AC0143","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0051","Investigation of useful carbon tracers for 13 C-metabolic flux analysis of Escherichia coli by considering five experimentally determined flux distributions","Kousuke Maeda; Nobuyuki Okahashi; Yoshihiro Toya; Fumio Matsuda; Hiroshi Shimizu","2016","10.1016/j.meteno.2016.06.001","A0161","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0052","Simulation-based Bayesian optimal ALT designs for model discrimination","Ehab A. Nasir; Rong Pan","2015","10.1016/j.ress.2014.10.002","C0093","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0053","Estimation in the presence of many nuisance parameters: Composite likelihood and plug-in likelihood","Billy Wu; Qiwei Yao; Shiwu Zhu","2013","10.1016/j.spa.2013.03.017","C0481","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0054","Computational tools for isotopically instationary 13 C labeling experiments under metabolic steady state conditions","","","10.1016/j.ymben.2006.05.006","AC0059","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","isotope_tracer_or_measurement_design","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0056","Corrigendum to “Mapping photoautotrophic metabolism with isotopically nonstationary 13C flux analysis” [Metab. Eng. 13 (2011) 656–665]","","2012","10.1016/j.ymben.2012.01.005","AC0339","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","correction_or_erratum","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
