"phase2a1_record_id","workstream_families","query_id","search_date","search_source","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","canonical_record_id","deduplication_basis","source_ledger","source_duplicate_group","source_screening_state","screening_state","source_exclusion_reason","exclusion_reason","evidence_depth","full_text_access_status","evidence_location","final_record_id","corpus_action","source_proposed_corpus_record","raw_snapshot","notes"
"A1AC-0028","A-C","PHASE2A1-SEARCH-0002","2026-07-31","Crossref","Testing a Sample Hypothesis","Luiz Moutinho","2011","10.4135/9781446251119.n98","10.4135/9781446251119.n98","A1-DUP-0028","A1AC-0028","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0028","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0002_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0029","A-C","PHASE2A1-SEARCH-0002","2026-07-31","Crossref","One-Sample Hypothesis Testing Including Power and Sample Size","Melody S. Goodman","2025","10.4324/9781003401612-13","10.4324/9781003401612-13","A1-DUP-0029","A1AC-0029","NORMALIZED_DOI","AC","A1AC-DUP-0029","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0002_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0030","A-C","PHASE2A1-SEARCH-0002","2026-07-31","Crossref","Lab C: One-sample hypothesis testing, power, and sample size","Melody S. Goodman","2017","10.4324/9781315155661-11","10.4324/9781315155661-11","A1-DUP-0030","A1AC-0030","NORMALIZED_DOI","AC","A1AC-DUP-0030","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0002_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0031","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Data-Driven Distributionally Robust Optimization Using the Wasserstein Metric: Performance Guarantees and Tractable Reformulations","Peyman Mohajerin Esfahani; Daniel Kühn","2017","10.1007/s10107-017-1172-1","https://openalex.org/W2963450292","A1-DUP-0031","A1AC-0031","SOURCE_LEDGER_GROUP;NORMALIZED_DOI","AC","A1AC-DUP-0031","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0032","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Noisy matrix decomposition via convex relaxation: Optimal rates in high dimensions","Alekh Agarwal; Sahand Negahban; Martin J. Wainwright","2012","10.1214/12-aos1000","https://openalex.org/W2154514661","A1-DUP-0005","A1AC-0005","SOURCE_LEDGER_GROUP;NORMALIZED_DOI","AC","A1AC-DUP-0005","DUPLICATE","DUPLICATE","DUPLICATE_OF_A1AC-0005","DUPLICATE_OF_A1AC-0005","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0033","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Guaranteed Matrix Completion via Non-Convex Factorization","Ruoyu Sun; Zhi‐Quan Luo","2016","10.1109/tit.2016.2598574","https://openalex.org/W2566608758","A1-DUP-0032","A1AC-0033","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0032","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0034","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Asymptotic minimax theorems for the sample distribution function","P. W. Millar","1979","10.1007/bf00537522","https://openalex.org/W2107782631","A1-DUP-0033","A1AC-0034","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0033","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0035","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Asymptotically exact nonparametric hypothesis testing in sup-norm and at a fixed point","Oleg Lepski; A. B. Tsybakov","2000","10.1007/s004400050265","https://openalex.org/W2058729597","A1-DUP-0034","A1AC-0035","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0034","FALSE_POSITIVE","FALSE_POSITIVE","ASYMPTOTIC_TESTING_RESULT_NOT_NONASYMPTOTIC_FIXED_SAMPLE","ASYMPTOTIC_TESTING_RESULT_NOT_NONASYMPTOTIC_FIXED_SAMPLE","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0036","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Noise Enhanced Hypothesis-Testing in the Restricted Bayesian Framework","Suat Bayram; Sinan Gezici; H. Vincent Poor","2010","10.1109/tsp.2010.2048107","https://openalex.org/W2097117108","A1-DUP-0035","A1AC-0036","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0035","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0037","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Hypothesis testing by convex optimization","Alexander Goldenshluger; Anatoli Juditsky; Arkadi Nemirovski","2015","10.1214/15-ejs1054","https://openalex.org/W1742114735","A1-DUP-0036","A1AC-0037","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0036","FULL_TEXT_INCLUDED","FULL_TEXT_INCLUDED","","","LEVEL_1_LOAD_BEARING","AUTHOR_MANUSCRIPT_FULL_TEXT_INSPECTED","arxiv_1311.6765_source/hypotheses-arxiv-short_corrected.tex:269-376 (§2.1 and Theorem the1), 606-727 (§2.3 and Proposition propnonstI), 995-999 (Proposition theverylatestopt), 2933-3055 (proof and converse lemmas)","P0053","EXISTING_CORPUS_RECORD","NEW_CORPUS_CANDIDATE","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Constructive fixed-sample uniform tests for convex compact composite families in good observation schemes; §2.3 covers independent heterogeneous products and gives a risk lower comparison."
"A1AC-0038","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Distributed testing and estimation under sparse high dimensional models","Heather Battey; Jianqing Fan; Han Liu; Junwei Lu; Ziwei Zhu","2018","10.1214/17-aos1587","https://openalex.org/W2801571965","A1-DUP-0037","A1AC-0038","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0037","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0039","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","On combinatorial testing problems","Louigi Addario‐Berry; Nicolas Broutin; Luc Devroye; Gábor Lugosi","2010","10.1214/10-aos817","https://openalex.org/W2166043450","A1-DUP-0038","A1AC-0039","SOURCE_LEDGER_GROUP;NORMALIZED_DOI","AC","A1AC-DUP-0038","FULL_TEXT_INCLUDED","FULL_TEXT_INCLUDED","","","LEVEL_1_LOAD_BEARING","AUTHOR_MANUSCRIPT_FULL_TEXT_INSPECTED","arxiv_0908.3437_source/aos817.tex:151-416 (§1 model), 417-670 (§2 upper bounds, Propositions average and maxtest), 671-948 (§3 lower bounds, Propositions universal, pairs, symmetric and negass)","P0054","EXISTING_CORPUS_RECORD","NEW_CORPUS_CANDIDATE","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Fixed-sample constructive and converse results for specialized Gaussian combinatorial alternatives; risk averages over a finite alternative prior rather than uniformly controlling a continuous composite family."
"A1AC-0040","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Kernel Mean Embedding of Distributions: A Review and Beyond","Krikamol Muandet; Kenji Fukumizu; Bharath K. Sriperumbudur; Bernhard Schölkopf","2017","10.1561/2200000060","https://openalex.org/W2418306335","A1-DUP-0039","A1AC-0040","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0039","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0041","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Minimax nonparametric hypothesis testing for ellipsoids and Besov bodies","Yuri I. Ingster; Irina A. Suslina","2000","10.1051/ps:2000100","https://openalex.org/W2018629008","A1-DUP-0040","A1AC-0041","NORMALIZED_DOI","AC","A1AC-DUP-0040","FALSE_POSITIVE","FALSE_POSITIVE","ASYMPTOTIC_MINIMAX_SEPARATION_RESULT_NOT_NONASYMPTOTIC_FIXED_SAMPLE","ASYMPTOTIC_MINIMAX_SEPARATION_RESULT_NOT_NONASYMPTOTIC_FIXED_SAMPLE","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0042","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Adaptive minimax testing in the discrete regression scheme","Ghislaine Gayraud; Christophe Pouet","2005","10.1007/s00440-005-0445-4","https://openalex.org/W2007005543","A1-DUP-0041","A1AC-0042","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0041","FALSE_POSITIVE","FALSE_POSITIVE","ASYMPTOTIC_ADAPTIVE_MINIMAX_RATE_RESULT_NOT_NONASYMPTOTIC_FIXED_SAMPLE","ASYMPTOTIC_ADAPTIVE_MINIMAX_RATE_RESULT_NOT_NONASYMPTOTIC_FIXED_SAMPLE","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0043","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","The geometry of hypothesis testing over convex cones: Generalized likelihood ratio tests and minimax radii","Yuting Wei; Martin J. Wainwright; Adityanand Guntuboyina","2019","10.1214/18-aos1701","https://openalex.org/W2604164964","A1-DUP-0042","A1AC-0043","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0042","FULL_TEXT_INCLUDED","FULL_TEXT_INCLUDED","","","LEVEL_1_LOAD_BEARING","AUTHOR_MANUSCRIPT_FULL_TEXT_INSPECTED","arxiv_1703.06810_source/Full_GLRT.tex:674-810 (fixed Gaussian model and uniform-error/minimax-radius definitions), 1079-1165 (Theorem ThmGLRT), 1668-1738 (Theorem ThmLBGen), 2268-2421 (lower-bound proof)","P0055","EXISTING_CORPUS_RECORD","NEW_CORPUS_CANDIDATE","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Nonasymptotic constructive GLRT and information-theoretic lower bound for nested closed convex cones under Gaussian sequence observations; not a general nonlinear nonconvex-family result."
"A1AC-0044","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","The hardness of conditional independence testing and the generalised covariance measure","Rajen D. Shah; Jonas Peters","2020","10.1214/19-aos1857","https://openalex.org/W2797510035","A1-DUP-0043","A1AC-0044","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0043","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0045","A-C","PHASE2A1-SEARCH-0003","2026-07-31","OpenAlex","Using Stacking to Average Bayesian Predictive Distributions (with Discussion)","Yuling Yao; Aki Vehtari; Daniel Simpson; Andrew Gelman","2018","10.1214/17-ba1091","https://openalex.org/W2605947465","A1-DUP-0044","A1AC-0045","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0044","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0003_openalex.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0046","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","Hypothesis testing of equality between exponential distributions with matched sets","Kung-Jong Lui","1997","10.1109/24.589952","10.1109/24.589952","A1-DUP-0045","A1AC-0046","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0045","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0047","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","The geometry of hypothesis testing over convex cones: Generalized likelihood ratio tests and minimax radii","Yuting Wei; Martin J. Wainwright; Adityanand Guntuboyina","2019","10.1214/18-aos1701","10.1214/18-aos1701","A1-DUP-0042","A1AC-0043","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0042","DUPLICATE","DUPLICATE","DUPLICATE_OF_A1AC-0043","DUPLICATE_OF_A1AC-0043","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","DUPLICATE_OF_EXISTING_CORPUS","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0048","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","Non-Convex Robust Hypothesis Testing Using Sinkhorn Uncertainty Sets","Jie Wang; Rui Gao; Yao Xie","2024","10.1109/isit57864.2024.10619088","10.1109/isit57864.2024.10619088","A1-DUP-0046","A1AC-0048","SOURCE_LEDGER_GROUP","AC","A1AC-DUP-0046","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0049","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","Graphing Sample Distributions for Hypothesis Testing","","2021","10.4135/9781529630213.n2","10.4135/9781529630213.n2","A1-DUP-0016","A1AC-0016","SOURCE_LEDGER_GROUP;NORMALIZED_DOI","AC","A1AC-DUP-0016","DUPLICATE","DUPLICATE","DUPLICATE_OF_A1AC-0016","DUPLICATE_OF_A1AC-0016","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Duplicate prospective occurrence; the first occurrence carries the evidence decision."
"A1AC-0050","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","Minimax Decentralized Hypothesis Testing","Gökhan Gül","2017","10.1007/978-3-319-49286-5_7","10.1007/978-3-319-49286-5_7","A1-DUP-0047","A1AC-0050","SOURCE_LEDGER_GROUP;NORMALIZED_DOI","AC","A1AC-DUP-0047","FULL_TEXT_UNAVAILABLE","FULL_TEXT_UNAVAILABLE","NO_LEGALLY_ACCESSIBLE_INSPECTABLE_PRIMARY_FULL_TEXT_OBTAINED_IN_BOUNDED_RETRIEVAL","NO_LEGALLY_ACCESSIBLE_INSPECTABLE_PRIMARY_FULL_TEXT_OBTAINED_IN_BOUNDED_RETRIEVAL","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_NOT_OBTAINED_OR_NOT_INSPECTABLE","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Potentially relevant foundational source retained without guarantee coding; it cannot support a substantive synthesis conclusion."
"A1AC-0051","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","Randomizations, Null Distributions, and Hypothesis Testing","Marc W. Cadotte; T. Jonathan Davies","2016","10.23943/princeton/9780691157689.003.0004","10.23943/princeton/9780691157689.003.0004","A1-DUP-0048","A1AC-0051","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0048","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0052","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","Hypothesis Testing","","2020","10.2307/j.ctvqsdxqd.10","10.2307/j.ctvqsdxqd.10","A1-DUP-0049","A1AC-0052","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0049","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0053","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","Transforming probability distributions into membership functions of fuzzy classes: A hypothesis test approach","Marco Pota; Massimo Esposito; Giuseppe De Pietro","2013","10.1016/j.fss.2013.03.013","10.1016/j.fss.2013.03.013","A1-DUP-0050","A1AC-0053","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0050","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0054","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","Hypothesis Testing","John Stillwell","2019","10.23943/princeton/9780691197296.003.0002","10.23943/princeton/9780691197296.003.0002","A1-DUP-0051","A1AC-0054","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0051","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
"A1AC-0055","A-C","PHASE2A1-SEARCH-0004","2026-07-31","Crossref","2. Hypothesis Testing","","2020","10.1515/9780691200316-008","10.1515/9780691200316-008","A1-DUP-0052","A1AC-0055","UNIQUE_OCCURRENCE","AC","A1AC-DUP-0052","FALSE_POSITIVE","FALSE_POSITIVE","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","NO_DIRECT_FOUNDATIONAL_FIXED_SAMPLE_COMPOSITE_TEST_OR_MINIMAX_CONVERSE_RESULT_FOR_GAP_01_OR_GAP_03","LEVEL_3_DISCOVERY_ONLY","NOT_SOUGHT_AFTER_TITLE_METADATA_SCREEN","","","NONE","","audit/phase2a1_raw_search_results/AC/PHASE2A1-SEARCH-0004_crossref.json","Final title/metadata-level false-positive disposition for this bounded A–C workstream; no substantive claim is drawn from the record."
